Date,StationCode,State,District,Rainfall (mm),Groundwater Level (m),Temperature (°C),River Water Level (m),Scarcity
2024-09-13,ASS_NAG,Assam,Nagaon,138.8,5.0,36.1,14.56,0
2024-09-14,ASS_NAG,Assam,Nagaon,105.8,5.0,23.9,2.63,0
2024-09-15,ASS_NAG,Assam,Nagaon,105.9,5.0,22.7,5.25,0
2024-09-16,ASS_NAG,Assam,Nagaon,97.3,5.0,39.9,5.82,0
2024-09-17,ASS_NAG,Assam,Nagaon,0.0,5.96,32.7,7.42,0
2024-09-18,ASS_NAG,Assam,Nagaon,139.2,5.0,42.8,5.68,0
2024-09-19,ASS_NAG,Assam,Nagaon,191.6,5.0,39.7,3.01,0
2024-09-20,ASS_NAG,Assam,Nagaon,146.5,5.0,30.1,7.84,0
2024-09-21,ASS_NAG,Assam,Nagaon,184.3,5.0,35.4,9.33,0
2024-09-22,ASS_NAG,Assam,Nagaon,173.5,5.0,12.8,1.39,0
2024-09-23,ASS_NAG,Assam,Nagaon,105.5,5.0,14.0,14.6,0
2024-09-24,ASS_NAG,Assam,Nagaon,82.3,5.0,25.9,13.88,0
2024-09-25,ASS_NAG,Assam,Nagaon,0.0,5.53,18.3,7.37,0
2024-09-26,ASS_NAG,Assam,Nagaon,84.4,5.0,29.6,6.76,0
2024-09-27,ASS_NAG,Assam,Nagaon,127.6,5.0,26.0,14.63,0
2024-09-28,ASS_NAG,Assam,Nagaon,104.0,5.0,33.9,14.87,0
2024-09-29,ASS_NAG,Assam,Nagaon,0.0,5.21,19.0,12.53,0
2024-09-30,ASS_NAG,Assam,Nagaon,70.6,5.0,15.7,13.84,0
2024-10-01,ASS_NAG,Assam,Nagaon,103.7,5.0,14.2,7.56,0
2024-10-02,ASS_NAG,Assam,Nagaon,148.5,5.0,32.5,9.54,0
2024-10-03,ASS_NAG,Assam,Nagaon,0.0,5.51,27.3,13.89,0
2024-10-04,ASS_NAG,Assam,Nagaon,74.8,5.0,31.0,12.73,0
2024-10-05,ASS_NAG,Assam,Nagaon,83.5,5.0,23.0,10.01,0
2024-10-06,ASS_NAG,Assam,Nagaon,145.5,5.0,28.7,14.36,0
2024-10-07,ASS_NAG,Assam,Nagaon,91.5,5.0,42.0,6.68,0
2024-10-08,ASS_NAG,Assam,Nagaon,97.4,5.0,15.0,2.8,0
2024-10-09,ASS_NAG,Assam,Nagaon,80.7,5.0,24.2,2.82,0
2024-10-10,ASS_NAG,Assam,Nagaon,140.1,5.0,19.0,7.47,0
2024-10-11,ASS_NAG,Assam,Nagaon,177.9,5.0,36.2,4.87,0
2024-10-12,ASS_NAG,Assam,Nagaon,93.5,5.0,21.5,5.19,0
2024-10-13,ASS_NAG,Assam,Nagaon,194.0,5.0,30.5,5.9,0
2024-10-14,ASS_NAG,Assam,Nagaon,95.0,5.0,19.7,13.08,0
2024-10-15,ASS_NAG,Assam,Nagaon,0.0,5.67,10.2,6.84,0
2024-10-16,ASS_NAG,Assam,Nagaon,142.4,5.0,20.1,13.97,0
2024-10-17,ASS_NAG,Assam,Nagaon,135.4,5.0,19.5,6.08,0
2024-10-18,ASS_NAG,Assam,Nagaon,0.0,5.45,35.6,2.56,0
2024-10-19,ASS_NAG,Assam,Nagaon,98.2,5.0,20.7,7.34,0
2024-10-20,ASS_NAG,Assam,Nagaon,111.9,5.0,23.6,4.31,0
2024-10-21,ASS_NAG,Assam,Nagaon,128.3,5.0,36.9,7.61,0
2024-10-22,ASS_NAG,Assam,Nagaon,0.0,5.3,24.2,3.6,0
2024-10-23,ASS_NAG,Assam,Nagaon,121.8,5.0,42.7,5.36,0
2024-10-24,ASS_NAG,Assam,Nagaon,188.3,5.0,43.8,13.84,0
2024-10-25,ASS_NAG,Assam,Nagaon,146.6,5.0,38.4,3.37,0
2024-10-26,ASS_NAG,Assam,Nagaon,195.3,5.0,26.1,13.68,0
2024-10-27,ASS_NAG,Assam,Nagaon,83.7,5.0,11.8,4.88,0
2024-10-28,ASS_NAG,Assam,Nagaon,0.0,5.44,20.5,12.76,0
2024-10-29,ASS_NAG,Assam,Nagaon,162.0,5.0,28.4,2.04,0
2024-10-30,ASS_NAG,Assam,Nagaon,173.8,5.0,26.1,1.33,0
2024-10-31,ASS_NAG,Assam,Nagaon,0.0,5.82,29.6,7.79,0
2024-11-01,ASS_NAG,Assam,Nagaon,0.0,6.65,23.1,14.75,0
2024-11-02,ASS_NAG,Assam,Nagaon,10.5,6.65,20.1,10.2,0
2024-11-03,ASS_NAG,Assam,Nagaon,13.4,6.65,42.8,4.28,0
2024-11-04,ASS_NAG,Assam,Nagaon,10.2,6.65,33.1,1.51,0
2024-11-05,ASS_NAG,Assam,Nagaon,0.0,7.24,44.1,12.13,0
2024-11-06,ASS_NAG,Assam,Nagaon,6.0,8.05,30.7,7.72,0
2024-11-07,ASS_NAG,Assam,Nagaon,0.2,8.26,42.3,11.12,0
2024-11-08,ASS_NAG,Assam,Nagaon,14.9,8.26,20.7,4.64,0
2024-11-09,ASS_NAG,Assam,Nagaon,16.4,8.26,21.9,3.9,0
2024-11-10,ASS_NAG,Assam,Nagaon,12.5,8.26,34.7,8.8,0
2024-11-11,ASS_NAG,Assam,Nagaon,0.0,9.25,11.8,3.23,0
2024-11-12,ASS_NAG,Assam,Nagaon,8.1,10.08,28.4,6.35,0
2024-11-13,ASS_NAG,Assam,Nagaon,17.2,10.08,20.3,5.73,0
2024-11-14,ASS_NAG,Assam,Nagaon,18.1,10.08,13.8,1.98,0
2024-11-15,ASS_NAG,Assam,Nagaon,0.0,10.92,23.3,7.36,0
2024-11-16,ASS_NAG,Assam,Nagaon,12.9,10.92,23.5,10.88,0
2024-11-17,ASS_NAG,Assam,Nagaon,14.4,10.92,16.8,4.54,0
2024-11-18,ASS_NAG,Assam,Nagaon,0.0,11.59,44.6,11.28,0
2024-11-19,ASS_NAG,Assam,Nagaon,5.1,12.3,44.7,1.93,0
2024-11-20,ASS_NAG,Assam,Nagaon,0.0,12.99,39.8,9.72,0
2024-11-21,ASS_NAG,Assam,Nagaon,0.0,13.96,44.4,7.47,0
2024-11-22,ASS_NAG,Assam,Nagaon,9.0,14.26,38.8,4.87,0
2024-11-23,ASS_NAG,Assam,Nagaon,0.0,14.51,17.8,13.27,0
2024-11-24,ASS_NAG,Assam,Nagaon,15.3,14.51,27.1,12.27,0
2024-11-25,ASS_NAG,Assam,Nagaon,0.0,15.28,39.1,12.99,0
2024-11-26,ASS_NAG,Assam,Nagaon,0.0,16.26,28.2,12.94,0
2024-11-27,ASS_NAG,Assam,Nagaon,0.0,16.76,22.5,13.64,0
2024-11-28,ASS_NAG,Assam,Nagaon,0.0,17.38,42.5,5.12,0
2024-11-29,ASS_NAG,Assam,Nagaon,0.0,17.59,18.5,6.1,0
2024-11-30,ASS_NAG,Assam,Nagaon,9.4,17.86,13.2,3.95,1
2024-12-01,ASS_NAG,Assam,Nagaon,0.0,18.07,37.5,6.15,0
2024-12-02,ASS_NAG,Assam,Nagaon,1.7,18.79,25.7,1.74,1
2024-12-03,ASS_NAG,Assam,Nagaon,12.1,18.79,37.0,5.92,0
2024-12-04,ASS_NAG,Assam,Nagaon,13.7,18.79,21.0,14.68,0
2024-12-05,ASS_NAG,Assam,Nagaon,0.0,19.72,13.2,12.48,0
2024-12-06,ASS_NAG,Assam,Nagaon,0.5,20.0,38.4,10.92,0
2024-12-07,ASS_NAG,Assam,Nagaon,18.4,20.0,22.3,6.4,0
2024-12-08,ASS_NAG,Assam,Nagaon,13.0,20.0,24.9,6.51,0
2024-12-09,ASS_NAG,Assam,Nagaon,2.6,20.0,28.0,6.51,0
2024-12-10,ASS_NAG,Assam,Nagaon,2.1,20.0,40.5,9.08,0
2024-12-11,ASS_NAG,Assam,Nagaon,0.0,20.0,10.9,2.93,1
2024-12-12,ASS_NAG,Assam,Nagaon,5.3,20.0,17.1,8.02,0
2024-12-13,ASS_NAG,Assam,Nagaon,0.0,20.0,42.3,8.91,0
2024-12-14,ASS_NAG,Assam,Nagaon,8.5,20.0,17.6,10.32,0
2024-12-15,ASS_NAG,Assam,Nagaon,0.0,20.0,14.9,1.41,1
2024-12-16,ASS_NAG,Assam,Nagaon,0.0,20.0,17.8,6.27,0
2024-12-17,ASS_NAG,Assam,Nagaon,0.0,20.0,18.7,4.69,1
2024-12-18,ASS_NAG,Assam,Nagaon,4.3,20.0,29.5,5.12,0
2024-12-19,ASS_NAG,Assam,Nagaon,11.7,20.0,21.9,5.73,0
2024-12-20,ASS_NAG,Assam,Nagaon,11.5,20.0,34.6,2.46,0
2024-12-21,ASS_NAG,Assam,Nagaon,6.7,20.0,17.3,12.38,0
2024-12-22,ASS_NAG,Assam,Nagaon,3.7,20.0,10.7,14.55,0
2024-12-23,ASS_NAG,Assam,Nagaon,17.4,20.0,23.2,2.06,0
2024-12-24,ASS_NAG,Assam,Nagaon,17.1,20.0,41.9,7.47,0
2024-12-25,ASS_NAG,Assam,Nagaon,11.5,20.0,24.4,14.21,0
2024-12-26,ASS_NAG,Assam,Nagaon,0.0,20.0,43.5,12.47,0
2024-12-27,ASS_NAG,Assam,Nagaon,8.4,20.0,14.2,2.23,1
2024-12-28,ASS_NAG,Assam,Nagaon,13.9,20.0,14.3,7.89,0
2024-12-29,ASS_NAG,Assam,Nagaon,13.2,20.0,17.4,8.25,0
2024-12-30,ASS_NAG,Assam,Nagaon,15.3,20.0,14.6,11.87,0
2024-12-31,ASS_NAG,Assam,Nagaon,9.5,20.0,30.6,14.67,0
2024-01-01,ASS_NAL,Assam,Nalbari,0.0,11.01,32.8,4.35,0
2024-01-02,ASS_NAL,Assam,Nalbari,19.0,11.01,20.5,4.6,0
2024-01-03,ASS_NAL,Assam,Nalbari,9.4,11.69,30.9,12.16,0
2024-01-04,ASS_NAL,Assam,Nalbari,0.0,12.52,36.3,13.73,0
2024-01-05,ASS_NAL,Assam,Nalbari,3.3,13.21,37.7,9.58,0
2024-01-06,ASS_NAL,Assam,Nalbari,19.3,13.21,42.5,8.2,0
2024-01-07,ASS_NAL,Assam,Nalbari,11.7,13.21,42.7,11.07,0
2024-01-08,ASS_NAL,Assam,Nalbari,0.0,14.12,16.9,6.46,0
2024-01-09,ASS_NAL,Assam,Nalbari,0.0,14.67,19.3,3.94,0
2024-01-10,ASS_NAL,Assam,Nalbari,1.8,15.12,42.7,3.57,1
2024-01-11,ASS_NAL,Assam,Nalbari,9.2,15.6,22.3,10.79,0
2024-01-12,ASS_NAL,Assam,Nalbari,0.0,15.81,41.7,3.9,1
2024-01-13,ASS_NAL,Assam,Nalbari,6.2,16.38,18.9,6.68,0
2024-01-14,ASS_NAL,Assam,Nalbari,1.7,16.77,25.0,3.62,1
2024-01-15,ASS_NAL,Assam,Nalbari,0.0,17.08,38.1,14.34,0
2024-01-16,ASS_NAL,Assam,Nalbari,0.0,17.89,18.1,9.5,0
2024-01-17,ASS_NAL,Assam,Nalbari,8.8,18.18,44.1,1.61,1
2024-01-18,ASS_NAL,Assam,Nalbari,15.0,18.18,35.6,9.68,0
2024-01-19,ASS_NAL,Assam,Nalbari,17.5,18.18,12.5,1.58,0
2024-01-20,ASS_NAL,Assam,Nalbari,17.8,18.18,23.4,8.33,0
2024-01-21,ASS_NAL,Assam,Nalbari,9.7,19.13,18.8,9.78,0
2024-01-22,ASS_NAL,Assam,Nalbari,14.9,19.13,32.4,6.61,0
2024-01-23,ASS_NAL,Assam,Nalbari,19.4,19.13,41.3,3.43,0
2024-01-24,ASS_NAL,Assam,Nalbari,16.0,19.13,40.2,2.79,0
2024-01-25,ASS_NAL,Assam,Nalbari,7.8,20.0,29.2,7.87,0
2024-01-26,ASS_NAL,Assam,Nalbari,4.5,20.0,14.5,5.35,0
2024-01-27,ASS_NAL,Assam,Nalbari,8.0,20.0,14.2,5.84,0
2024-01-28,ASS_NAL,Assam,Nalbari,15.4,20.0,35.5,9.82,0
2024-01-29,ASS_NAL,Assam,Nalbari,11.7,20.0,34.5,9.57,0
2024-01-30,ASS_NAL,Assam,Nalbari,17.2,20.0,27.3,7.36,0
2024-01-31,ASS_NAL,Assam,Nalbari,19.5,20.0,26.1,9.6,0
2024-02-01,ASS_NAL,Assam,Nalbari,18.9,20.0,11.9,2.16,0
2024-02-02,ASS_NAL,Assam,Nalbari,0.0,20.0,12.1,11.28,0
2024-02-03,ASS_NAL,Assam,Nalbari,1.2,20.0,36.8,14.74,0
2024-02-04,ASS_NAL,Assam,Nalbari,16.0,20.0,18.9,5.46,0
2024-02-05,ASS_NAL,Assam,Nalbari,15.0,20.0,34.0,8.49,0
2024-02-06,ASS_NAL,Assam,Nalbari,3.1,20.0,25.8,13.66,0
2024-02-07,ASS_NAL,Assam,Nalbari,13.7,20.0,12.7,10.5,0
2024-02-08,ASS_NAL,Assam,Nalbari,0.0,20.0,13.6,1.41,1
2024-02-09,ASS_NAL,Assam,Nalbari,0.0,20.0,20.5,4.93,1
2024-02-10,ASS_NAL,Assam,Nalbari,0.0,20.0,12.6,9.66,0
2024-02-11,ASS_NAL,Assam,Nalbari,2.0,20.0,24.1,8.51,0
2024-02-12,ASS_NAL,Assam,Nalbari,12.0,20.0,27.2,3.07,0
2024-02-13,ASS_NAL,Assam,Nalbari,1.6,20.0,21.4,4.46,1
2024-02-14,ASS_NAL,Assam,Nalbari,13.9,20.0,41.0,5.81,0
2024-02-15,ASS_NAL,Assam,Nalbari,13.4,20.0,30.9,2.33,0
2024-02-16,ASS_NAL,Assam,Nalbari,0.7,20.0,24.0,1.31,1
2024-02-17,ASS_NAL,Assam,Nalbari,10.8,20.0,39.5,3.7,0
2024-02-18,ASS_NAL,Assam,Nalbari,2.8,20.0,28.5,7.69,0
2024-02-19,ASS_NAL,Assam,Nalbari,5.5,20.0,22.7,2.49,1
2024-02-20,ASS_NAL,Assam,Nalbari,15.1,20.0,24.6,12.39,0
2024-02-21,ASS_NAL,Assam,Nalbari,5.8,20.0,13.6,6.96,0
2024-02-22,ASS_NAL,Assam,Nalbari,15.2,20.0,26.9,8.79,0
2024-02-23,ASS_NAL,Assam,Nalbari,0.7,20.0,15.2,5.75,0
2024-02-24,ASS_NAL,Assam,Nalbari,0.0,20.0,10.9,10.63,0
2024-02-25,ASS_NAL,Assam,Nalbari,4.1,20.0,29.6,6.2,0
2024-02-26,ASS_NAL,Assam,Nalbari,13.8,20.0,12.7,8.6,0
2024-02-27,ASS_NAL,Assam,Nalbari,0.0,20.0,28.1,1.26,1
2024-02-28,ASS_NAL,Assam,Nalbari,11.9,20.0,35.4,5.5,0
2024-02-29,ASS_NAL,Assam,Nalbari,10.9,20.0,20.9,10.86,0
2024-03-01,ASS_NAL,Assam,Nalbari,35.6,20.0,40.6,12.97,0
2024-03-02,ASS_NAL,Assam,Nalbari,4.6,20.0,36.9,5.75,0
2024-03-03,ASS_NAL,Assam,Nalbari,16.4,20.0,15.1,3.85,0
2024-03-04,ASS_NAL,Assam,Nalbari,47.8,20.0,18.4,12.04,0
2024-03-05,ASS_NAL,Assam,Nalbari,2.0,20.0,44.1,1.4,1
2024-03-06,ASS_NAL,Assam,Nalbari,21.8,20.0,41.5,9.29,0
2024-03-07,ASS_NAL,Assam,Nalbari,42.0,20.0,19.0,7.4,0
2024-03-08,ASS_NAL,Assam,Nalbari,0.0,20.0,25.9,9.38,0
2024-03-09,ASS_NAL,Assam,Nalbari,44.1,20.0,14.0,9.97,0
2024-03-10,ASS_NAL,Assam,Nalbari,36.2,20.0,21.8,11.61,0
2024-03-11,ASS_NAL,Assam,Nalbari,0.0,20.0,13.1,14.41,0
2024-03-12,ASS_NAL,Assam,Nalbari,0.0,20.0,21.0,1.64,1
2024-03-13,ASS_NAL,Assam,Nalbari,43.8,20.0,12.9,9.15,0
2024-03-14,ASS_NAL,Assam,Nalbari,47.1,20.0,20.6,6.15,0
2024-03-15,ASS_NAL,Assam,Nalbari,8.2,20.0,10.6,1.45,1
2024-03-16,ASS_NAL,Assam,Nalbari,37.7,20.0,35.1,8.78,0
2024-03-17,ASS_NAL,Assam,Nalbari,0.0,20.0,14.6,8.0,0
2024-03-18,ASS_NAL,Assam,Nalbari,23.1,20.0,15.6,1.6,0
2024-03-19,ASS_NAL,Assam,Nalbari,49.1,20.0,43.9,3.26,0
2024-03-20,ASS_NAL,Assam,Nalbari,7.7,20.0,32.2,14.59,0
2024-03-21,ASS_NAL,Assam,Nalbari,0.0,20.0,25.1,2.91,1
2024-03-22,ASS_NAL,Assam,Nalbari,21.5,20.0,44.1,9.7,0
2024-03-23,ASS_NAL,Assam,Nalbari,41.8,20.0,44.0,12.79,0
2024-03-24,ASS_NAL,Assam,Nalbari,0.0,20.0,30.6,1.5,1
2024-03-25,ASS_NAL,Assam,Nalbari,0.0,20.0,18.0,13.26,0
2024-03-26,ASS_NAL,Assam,Nalbari,0.0,20.0,19.8,3.86,1
2024-03-27,ASS_NAL,Assam,Nalbari,35.5,20.0,37.1,14.01,0
2024-03-28,ASS_NAL,Assam,Nalbari,0.0,20.0,43.5,12.35,0
2024-03-29,ASS_NAL,Assam,Nalbari,8.6,20.0,35.0,12.18,0
2024-03-30,ASS_NAL,Assam,Nalbari,3.5,20.0,11.7,3.79,1
2024-03-31,ASS_NAL,Assam,Nalbari,29.1,20.0,26.7,1.57,0
2024-04-01,ASS_NAL,Assam,Nalbari,43.7,20.0,36.0,1.45,0
2024-04-02,ASS_NAL,Assam,Nalbari,44.9,20.0,19.9,13.3,0
2024-04-03,ASS_NAL,Assam,Nalbari,0.0,20.0,22.2,1.67,1
2024-04-04,ASS_NAL,Assam,Nalbari,44.7,20.0,42.2,14.99,0
2024-04-05,ASS_NAL,Assam,Nalbari,7.1,20.0,25.7,1.17,1
2024-04-06,ASS_NAL,Assam,Nalbari,0.0,20.0,40.1,9.91,0
2024-04-07,ASS_NAL,Assam,Nalbari,8.8,20.0,37.3,9.71,0
2024-04-08,ASS_NAL,Assam,Nalbari,18.5,20.0,20.4,13.7,0
2024-04-09,ASS_NAL,Assam,Nalbari,0.0,20.0,30.3,1.0,1
2024-04-10,ASS_NAL,Assam,Nalbari,9.4,20.0,43.2,8.29,0
2024-04-11,ASS_NAL,Assam,Nalbari,0.0,20.0,44.8,2.54,1
2024-04-12,ASS_NAL,Assam,Nalbari,33.1,20.0,33.2,8.5,0
2024-04-13,ASS_NAL,Assam,Nalbari,43.4,20.0,24.2,9.32,0
2024-04-14,ASS_NAL,Assam,Nalbari,10.4,20.0,13.7,9.96,0
2024-04-15,ASS_NAL,Assam,Nalbari,13.2,20.0,34.5,3.41,0
2024-04-16,ASS_NAL,Assam,Nalbari,44.8,20.0,41.7,7.86,0
2024-04-17,ASS_NAL,Assam,Nalbari,0.0,20.0,14.1,5.66,0
2024-04-18,ASS_NAL,Assam,Nalbari,0.3,20.0,43.9,1.8,1
2024-04-19,ASS_NAL,Assam,Nalbari,27.0,20.0,19.4,3.1,0
2024-04-20,ASS_NAL,Assam,Nalbari,12.8,20.0,31.2,10.54,0
2024-04-21,ASS_NAL,Assam,Nalbari,2.5,20.0,21.9,14.29,0
2024-04-22,ASS_NAL,Assam,Nalbari,43.6,20.0,31.0,14.49,0
2024-04-23,ASS_NAL,Assam,Nalbari,0.0,20.0,24.1,13.2,0
2024-04-24,ASS_NAL,Assam,Nalbari,39.1,20.0,20.6,13.59,0
2024-04-25,ASS_NAL,Assam,Nalbari,22.0,20.0,18.5,8.01,0
2024-04-26,ASS_NAL,Assam,Nalbari,46.4,20.0,20.0,4.86,0
2024-04-27,ASS_NAL,Assam,Nalbari,15.9,20.0,37.2,12.25,0
2024-04-28,ASS_NAL,Assam,Nalbari,0.0,20.0,29.7,8.55,0
2024-04-29,ASS_NAL,Assam,Nalbari,15.3,20.0,36.6,13.52,0
2024-04-30,ASS_NAL,Assam,Nalbari,34.4,20.0,26.5,11.24,0
2024-05-01,ASS_NAL,Assam,Nalbari,25.9,20.0,29.5,13.81,0
2024-05-02,ASS_NAL,Assam,Nalbari,28.5,20.0,15.6,11.13,0
2024-05-03,ASS_NAL,Assam,Nalbari,33.3,20.0,38.2,2.89,0
2024-05-04,ASS_NAL,Assam,Nalbari,8.8,20.0,11.2,1.04,1
2024-05-05,ASS_NAL,Assam,Nalbari,6.3,20.0,43.1,2.66,1
2024-05-06,ASS_NAL,Assam,Nalbari,40.1,20.0,12.1,14.25,0
2024-05-07,ASS_NAL,Assam,Nalbari,0.0,20.0,20.2,5.51,0
2024-05-08,ASS_NAL,Assam,Nalbari,38.5,20.0,15.1,11.72,0
2024-05-09,ASS_NAL,Assam,Nalbari,35.1,20.0,27.2,11.53,0
2024-05-10,ASS_NAL,Assam,Nalbari,42.9,20.0,12.0,4.89,0
2024-05-11,ASS_NAL,Assam,Nalbari,0.0,20.0,26.2,14.91,0
2024-05-12,ASS_NAL,Assam,Nalbari,0.7,20.0,20.9,10.54,0
2024-05-13,ASS_NAL,Assam,Nalbari,0.0,20.0,20.9,2.99,1
2024-05-14,ASS_NAL,Assam,Nalbari,9.0,20.0,36.7,11.61,0
2024-05-15,ASS_NAL,Assam,Nalbari,0.0,20.0,34.6,12.21,0
2024-05-16,ASS_NAL,Assam,Nalbari,30.4,20.0,38.2,2.26,0
2024-05-17,ASS_NAL,Assam,Nalbari,0.0,20.0,13.0,1.12,1
2024-05-18,ASS_NAL,Assam,Nalbari,21.1,20.0,15.6,6.13,0
2024-05-19,ASS_NAL,Assam,Nalbari,5.1,20.0,12.3,9.65,0
2024-05-20,ASS_NAL,Assam,Nalbari,0.0,20.0,13.7,3.43,1
2024-05-21,ASS_NAL,Assam,Nalbari,0.0,20.0,13.4,14.25,0
2024-05-22,ASS_NAL,Assam,Nalbari,7.3,20.0,43.5,8.88,0
2024-05-23,ASS_NAL,Assam,Nalbari,32.3,20.0,28.0,1.79,0
2024-05-24,ASS_NAL,Assam,Nalbari,11.6,20.0,26.4,10.66,0
2024-05-25,ASS_NAL,Assam,Nalbari,45.8,20.0,30.1,2.76,0
2024-05-26,ASS_NAL,Assam,Nalbari,24.3,20.0,30.9,10.68,0
2024-05-27,ASS_NAL,Assam,Nalbari,0.2,20.0,40.4,12.5,0
2024-05-28,ASS_NAL,Assam,Nalbari,44.8,20.0,25.4,9.16,0
2024-05-29,ASS_NAL,Assam,Nalbari,36.1,20.0,23.3,7.01,0
2024-05-30,ASS_NAL,Assam,Nalbari,31.8,20.0,22.8,14.82,0
2024-05-31,ASS_NAL,Assam,Nalbari,21.5,20.0,15.3,11.79,0
2024-06-01,ASS_NAL,Assam,Nalbari,60.3,19.19,32.6,12.25,0
2024-06-02,ASS_NAL,Assam,Nalbari,161.7,17.72,42.1,12.1,0
2024-06-03,ASS_NAL,Assam,Nalbari,53.4,16.53,41.9,2.85,0
2024-06-04,ASS_NAL,Assam,Nalbari,0.0,16.77,32.1,7.49,0
2024-06-05,ASS_NAL,Assam,Nalbari,0.0,17.53,12.7,1.7,1
2024-06-06,ASS_NAL,Assam,Nalbari,54.0,16.21,43.4,11.33,0
2024-06-07,ASS_NAL,Assam,Nalbari,0.0,16.58,27.1,5.65,0
2024-06-08,ASS_NAL,Assam,Nalbari,112.8,15.31,21.0,12.0,0
2024-06-09,ASS_NAL,Assam,Nalbari,164.1,14.61,12.0,12.8,0
2024-06-10,ASS_NAL,Assam,Nalbari,162.9,13.85,33.5,10.5,0
2024-06-11,ASS_NAL,Assam,Nalbari,167.7,12.55,12.0,1.71,0
2024-06-12,ASS_NAL,Assam,Nalbari,95.1,11.18,26.2,10.49,0
2024-06-13,ASS_NAL,Assam,Nalbari,59.7,10.27,32.8,2.95,0
2024-06-14,ASS_NAL,Assam,Nalbari,127.4,9.34,35.3,1.84,0
2024-06-15,ASS_NAL,Assam,Nalbari,0.0,10.17,32.1,7.37,0
2024-06-16,ASS_NAL,Assam,Nalbari,52.2,8.88,31.8,12.75,0
2024-06-17,ASS_NAL,Assam,Nalbari,147.5,8.1,28.5,9.55,0
2024-06-18,ASS_NAL,Assam,Nalbari,125.2,7.59,30.9,12.88,0
2024-06-19,ASS_NAL,Assam,Nalbari,138.2,6.23,44.7,1.1,0
2024-06-20,ASS_NAL,Assam,Nalbari,147.3,5.66,43.8,6.05,0
2024-06-21,ASS_NAL,Assam,Nalbari,0.0,5.9,25.7,8.85,0
2024-06-22,ASS_NAL,Assam,Nalbari,93.1,5.31,13.7,13.37,0
2024-06-23,ASS_NAL,Assam,Nalbari,55.5,5.0,23.6,4.55,0
2024-06-24,ASS_NAL,Assam,Nalbari,93.9,5.0,12.6,9.5,0
2024-06-25,ASS_NAL,Assam,Nalbari,140.9,5.0,11.1,12.55,0
2024-06-26,ASS_NAL,Assam,Nalbari,0.0,5.28,38.3,6.37,0
2024-06-27,ASS_NAL,Assam,Nalbari,126.2,5.0,24.4,5.73,0
2024-06-28,ASS_NAL,Assam,Nalbari,92.7,5.0,13.8,14.26,0
2024-06-29,ASS_NAL,Assam,Nalbari,155.7,5.0,35.0,8.15,0
2024-06-30,ASS_NAL,Assam,Nalbari,73.8,5.0,29.5,13.41,0
2024-07-01,ASS_NAL,Assam,Nalbari,145.8,5.0,43.7,14.63,0
2024-07-02,ASS_NAL,Assam,Nalbari,0.0,5.91,10.8,10.67,0
2024-07-03,ASS_NAL,Assam,Nalbari,190.4,5.38,12.8,9.8,0
2024-07-04,ASS_NAL,Assam,Nalbari,171.1,5.0,42.5,9.29,0
2024-07-05,ASS_NAL,Assam,Nalbari,0.0,5.25,22.5,14.18,0
2024-07-06,ASS_NAL,Assam,Nalbari,81.9,5.0,18.0,1.13,0
2024-07-07,ASS_NAL,Assam,Nalbari,198.9,5.0,12.9,9.7,0
2024-07-08,ASS_NAL,Assam,Nalbari,170.3,5.0,44.3,9.59,0
2024-07-09,ASS_NAL,Assam,Nalbari,0.0,5.79,13.5,9.39,0
2024-07-10,ASS_NAL,Assam,Nalbari,187.5,5.0,25.3,8.06,0
2024-07-11,ASS_NAL,Assam,Nalbari,101.2,5.0,12.6,14.44,0
2024-07-12,ASS_NAL,Assam,Nalbari,0.0,5.35,10.2,2.85,0
2024-07-13,ASS_NAL,Assam,Nalbari,190.1,5.0,25.0,10.23,0
2024-07-14,ASS_NAL,Assam,Nalbari,131.2,5.0,11.4,3.31,0
2024-07-15,ASS_NAL,Assam,Nalbari,141.9,5.0,33.6,7.23,0
2024-07-16,ASS_NAL,Assam,Nalbari,0.0,5.34,16.9,5.53,0
2024-07-17,ASS_NAL,Assam,Nalbari,148.6,5.0,11.7,12.81,0
2024-07-18,ASS_NAL,Assam,Nalbari,0.0,5.28,42.4,14.48,0
2024-07-19,ASS_NAL,Assam,Nalbari,152.3,5.0,16.7,7.35,0
2024-07-20,ASS_NAL,Assam,Nalbari,99.8,5.0,32.7,13.33,0
2024-07-21,ASS_NAL,Assam,Nalbari,196.1,5.0,23.4,8.48,0
2024-07-22,ASS_NAL,Assam,Nalbari,0.0,5.79,20.4,1.58,0
2024-07-23,ASS_NAL,Assam,Nalbari,172.3,5.0,39.9,1.47,0
2024-07-24,ASS_NAL,Assam,Nalbari,0.0,5.67,14.2,10.8,0
2024-07-25,ASS_NAL,Assam,Nalbari,0.0,6.28,38.1,1.68,0
2024-07-26,ASS_NAL,Assam,Nalbari,0.0,6.59,29.6,8.78,0
2024-07-27,ASS_NAL,Assam,Nalbari,0.0,6.84,29.2,8.12,0
2024-07-28,ASS_NAL,Assam,Nalbari,148.9,5.45,20.5,5.18,0
2024-07-29,ASS_NAL,Assam,Nalbari,171.8,5.0,16.7,6.68,0
2024-07-30,ASS_NAL,Assam,Nalbari,0.0,5.51,10.2,12.57,0
2024-07-31,ASS_NAL,Assam,Nalbari,0.0,6.24,10.7,3.27,0
2024-08-01,ASS_NAL,Assam,Nalbari,0.0,6.66,18.9,13.3,0
